long,lat,long_count,short_count,long_pct,short_pct,short-long
-73.877,40.718,129,0,4.12287E-07,0,0
-73.877,40.719,48,0,1.53409E-07,0,0
-73.877,40.72,30,0,9.58806E-08,0,0
-73.877,40.721,0,0,0,0,
-73.877,40.722,173,0,5.52912E-07,0,0
-73.877,40.723,122,0,3.89915E-07,0,0
-73.877,40.724,71,1,2.26918E-07,5.23045E-07,2.304998494
-73.877,40.725,60,0,1.91761E-07,0,0
-73.877,40.726,624,4,1.99432E-06,2.09218E-06,1.049069828
-73.877,40.727,56,0,1.78977E-07,0,0
-73.877,40.728,247,0,7.89417E-07,0,0
-73.877,40.729,176,0,5.625E-07,0,0
-73.877,40.73,254,7,8.11789E-07,3.66131E-06,4.51017422
-73.877,40.731,129,0,4.12287E-07,0,0
-73.877,40.732,565,3,1.80575E-06,1.56913E-06,0.868964034
-73.877,40.733,414,1,1.32315E-06,5.23045E-07,0.395301674
-73.877,40.734,212,0,6.77557E-07,0,0
-73.877,40.735,101,6,3.22798E-07,3.13827E-06,9.722072858
-73.877,40.736,870,7,2.78054E-06,3.66131E-06,1.316763508
-73.877,40.737,3951,21,1.26275E-05,1.09839E-05,0.869843775
-73.877,40.738,2041,12,6.52308E-06,6.27653E-06,0.962204173
-73.877,40.739,556,4,1.77699E-06,2.09218E-06,1.177373332
-73.877,40.74,245,6,7.83025E-07,3.13827E-06,4.007874933
-73.877,40.741,496,3,1.58523E-06,1.56913E-06,0.989848144
-73.877,40.742,45,0,1.43821E-07,0,0
-73.877,40.743,236,0,7.54261E-07,0,0
-73.877,40.744,900,5,2.87642E-06,2.61522E-06,0.909193851
-73.877,40.745,442,4,1.41264E-06,2.09218E-06,1.481039757
-73.877,40.746,221,2,7.06321E-07,1.04609E-06,1.481039757
-73.877,40.747,635,0,2.02947E-06,0,0
-73.877,40.748,2733,24,8.73473E-06,1.25531E-05,1.437145055
-73.877,40.749,2504,9,8.00284E-06,4.7074E-06,0.588216469
-73.877,40.75,491,6,1.56925E-06,3.13827E-06,1.999856128
-73.877,40.751,1055,3,3.3718E-06,1.56913E-06,0.465369364
-73.877,40.752,183,0,5.84872E-07,0,0
-73.877,40.753,953,13,3.04581E-06,6.79958E-06,2.232438206
-73.877,40.754,431,0,1.37749E-06,0,0
-73.877,40.755,1004,1,3.20881E-06,5.23045E-07,0.163002882
-73.877,40.756,1336,13,4.26988E-06,6.79958E-06,1.592450307
-73.877,40.757,939,17,3.00106E-06,8.89176E-06,2.962868139
-73.877,40.758,272,24,8.69318E-07,1.25531E-05,14.44013763
-73.877,40.759,394,2,1.25923E-06,1.04609E-06,0.830735498
-73.877,40.76,309,3,9.87571E-07,1.56913E-06,1.588882457
-73.877,40.761,134,2,4.28267E-07,1.04609E-06,2.442610345
-73.877,40.762,115,3,3.67542E-07,1.56913E-06,4.269258081
-73.877,40.763,479,13,1.53089E-06,6.79958E-06,4.441573299
-73.877,40.764,194,2,6.20028E-07,1.04609E-06,1.687163846
-73.877,40.765,81,0,2.58878E-07,0,0
-73.877,40.766,282,6,9.01278E-07,3.13827E-06,3.482019002
-73.877,40.767,155,0,4.95383E-07,0,0
-73.877,40.768,355,3,1.13459E-06,1.56913E-06,1.382999097
-73.877,40.769,59,0,1.88565E-07,0,0
-73.877,40.77,524,14,1.67472E-06,7.32262E-06,4.372458976
-73.877,40.771,949,20,3.03302E-06,1.04609E-05,3.448996694
-73.877,40.772,3135,71,1.00195E-05,3.71362E-05,3.706378759
-73.877,40.773,3920,151,1.25284E-05,7.89797E-05,6.30405328
-73.877,40.774,20,0,6.39204E-08,0,0
-73.877,40.775,26,2,8.30966E-08,1.04609E-06,12.58883793
-73.877,40.776,10,0,3.19602E-08,0,0
-73.877,40.777,9,0,2.87642E-08,0,0
-73.877,40.778,7,0,2.23722E-08,0,0
-73.877,40.779,4,0,1.27841E-08,0,0
-73.877,40.78,1,0,3.19602E-09,0,0
-73.877,40.781,5,0,1.59801E-08,0,0
-73.877,40.782,1,0,3.19602E-09,0,0
-73.877,40.783,16,0,5.11363E-08,0,0
-73.877,40.784,2,0,6.39204E-09,0,0
-73.877,40.785,0,0,0,0,
-73.877,40.786,2,0,6.39204E-09,0,0
-73.877,40.787,2,0,6.39204E-09,0,0
-73.877,40.788,0,0,0,0,
-73.877,40.789,2,0,6.39204E-09,0,0
-73.877,40.79,0,0,0,0,
-73.877,40.791,1,0,3.19602E-09,0,0
-73.877,40.792,1,0,3.19602E-09,0,0
-73.877,40.793,1,0,3.19602E-09,0,0
-73.877,40.794,1,0,3.19602E-09,0,0
-73.877,40.795,0,0,0,0,
-73.877,40.796,0,0,0,0,
-73.877,40.797,4,0,1.27841E-08,0,0
-73.877,40.798,1,0,3.19602E-09,0,0
-73.877,40.799,0,0,0,0,
-73.877,40.8,1,0,3.19602E-09,0,0
-73.877,40.801,1,0,3.19602E-09,0,0
-73.877,40.802,0,0,0,0,
-73.877,40.803,15,0,4.79403E-08,0,0
-73.877,40.804,2,0,6.39204E-09,0,0
-73.877,40.805,5,0,1.59801E-08,0,0
-73.877,40.806,1,0,3.19602E-09,0,0
-73.877,40.807,5,0,1.59801E-08,0,0
-73.877,40.808,1,0,3.19602E-09,0,0
-73.877,40.809,0,0,0,0,
-73.877,40.81,9,0,2.87642E-08,0,0
-73.877,40.811,1,0,3.19602E-09,0,0
-73.877,40.812,0,0,0,0,
-73.877,40.813,0,0,0,0,
-73.877,40.814,3,0,9.58806E-09,0,0
-73.877,40.815,1,0,3.19602E-09,0,0
-73.877,40.816,0,0,0,0,
-73.877,40.817,0,0,0,0,
-73.877,40.818,0,0,0,0,
-73.877,40.819,1,0,3.19602E-09,0,0
-73.877,40.82,13,0,4.15483E-08,0,0
-73.877,40.821,104,0,3.32386E-07,0,0
-73.877,40.822,118,2,3.77131E-07,1.04609E-06,2.773811748
-73.877,40.823,13,0,4.15483E-08,0,0
-73.877,40.824,98,3,3.1321E-07,1.56913E-06,5.009843667
-73.877,40.825,263,0,8.40554E-07,0,0
-73.877,40.826,135,0,4.31463E-07,0,0
-73.877,40.827,54,0,1.72585E-07,0,0
-73.877,40.828,67,0,2.14133E-07,0,0
-73.877,40.829,200,3,6.39204E-07,1.56913E-06,2.454823397
-73.877,40.83,105,1,3.35582E-07,5.23045E-07,1.55861803
-73.877,40.831,80,0,2.55682E-07,0,0
-73.877,40.832,120,0,3.83523E-07,0,0
-73.877,40.833,36,0,1.15057E-07,0,0
-73.877,40.834,84,0,2.68466E-07,0,0
-73.877,40.835,2,0,6.39204E-09,0,0
-73.877,40.836,29,1,9.26846E-08,5.23045E-07,5.643272176
-73.877,40.837,8,1,2.55682E-08,5.23045E-07,20.45686164
-73.877,40.838,65,2,2.07741E-07,1.04609E-06,5.035535173
-73.877,40.839,111,0,3.54758E-07,0,0
-73.877,40.84,122,6,3.89915E-07,3.13827E-06,8.0486013
-73.877,40.841,177,2,5.65696E-07,1.04609E-06,1.849207832
-73.877,40.842,30,0,9.58806E-08,0,0
-73.877,40.843,6,0,1.91761E-08,0,0
-73.877,40.844,375,0,1.19851E-06,0,0
-73.877,40.845,0,0,0,0,
-73.877,40.846,1,0,3.19602E-09,0,0
-73.877,40.847,1,0,3.19602E-09,0,0
-73.877,40.848,2,0,6.39204E-09,0,0
-73.877,40.849,0,0,0,0,
-73.877,40.85,0,0,0,0,
-73.877,40.851,2,0,6.39204E-09,0,0
-73.877,40.852,9,0,2.87642E-08,0,0
-73.877,40.853,0,0,0,0,
-73.877,40.854,0,0,0,0,
-73.877,40.855,94,0,3.00426E-07,0,0
-73.877,40.856,3,0,9.58806E-09,0,0
-73.877,40.857,1,0,3.19602E-09,0,0
-73.877,40.858,1,0,3.19602E-09,0,0
-73.877,40.859,0,0,0,0,
-73.877,40.86,11,0,3.51562E-08,0,0
-73.877,40.861,3,0,9.58806E-09,0,0
-73.877,40.862,1,0,3.19602E-09,0,0
-73.877,40.863,1,0,3.19602E-09,0,0
-73.877,40.864,0,0,0,0,
-73.877,40.865,0,0,0,0,
-73.877,40.866,1,0,3.19602E-09,0,0
-73.877,40.867,5,0,1.59801E-08,0,0
-73.877,40.868,2,0,6.39204E-09,0,0
-73.877,40.869,8,0,2.55682E-08,0,0
-73.877,40.87,0,0,0,0,
-73.877,40.871,155,0,4.95383E-07,0,0
-73.877,40.872,119,2,3.80327E-07,1.04609E-06,2.750502405
-73.877,40.873,75,4,2.39702E-07,2.09218E-06,8.728260966
-73.877,40.874,70,0,2.23722E-07,0,0
-73.877,40.875,71,2,2.26918E-07,1.04609E-06,4.609996989
-73.877,40.876,140,6,4.47443E-07,3.13827E-06,7.013781133
-73.877,40.877,11,0,3.51562E-08,0,0
-73.877,40.878,1,0,3.19602E-09,0,0
-73.877,40.879,27,2,8.62926E-08,1.04609E-06,12.12258467
-73.877,40.88,157,0,5.01775E-07,0,0
-73.877,40.881,231,4,7.38281E-07,2.09218E-06,2.833850963
-73.877,40.882,48,0,1.53409E-07,0,0
-73.877,40.883,2,0,6.39204E-09,0,0
-73.877,40.884,0,0,0,0,
-73.877,40.885,2,0,6.39204E-09,0,0
-73.877,40.886,0,0,0,0,
-73.877,40.887,1,0,3.19602E-09,0,0
-73.877,40.888,1,0,3.19602E-09,0,0
-73.877,40.889,0,0,0,0,
-73.877,40.89,0,0,0,0,
-73.877,40.891,0,0,0,0,
-73.877,40.892,0,0,0,0,
-73.877,40.893,0,0,0,0,
-73.877,40.894,0,0,0,0,
-73.877,40.895,52,0,1.66193E-07,0,0
-73.877,40.896,393,7,1.25604E-06,3.66131E-06,2.914972651
-73.877,40.897,19,0,6.07244E-08,0,0
-73.877,40.898,0,0,0,0,
-73.877,40.899,1,0,3.19602E-09,0,0
-73.876,40.6,0,0,0,0,
-73.876,40.601,0,0,0,0,
-73.876,40.602,0,0,0,0,
-73.876,40.603,0,0,0,0,
-73.876,40.604,0,0,0,0,
-73.876,40.605,0,0,0,0,
-73.876,40.606,0,0,0,0,
-73.876,40.607,0,0,0,0,
-73.876,40.608,0,0,0,0,
-73.876,40.609,0,0,0,0,
-73.876,40.61,0,0,0,0,
-73.876,40.611,0,0,0,0,
-73.876,40.612,0,0,0,0,
-73.876,40.613,0,0,0,0,
-73.876,40.614,0,0,0,0,
-73.876,40.615,0,0,0,0,
-73.876,40.616,0,0,0,0,
-73.876,40.617,0,0,0,0,
-73.876,40.618,0,0,0,0,
-73.876,40.619,0,0,0,0,
-73.876,40.62,0,0,0,0,
-73.876,40.621,0,0,0,0,
-73.876,40.622,0,0,0,0,
-73.876,40.623,0,0,0,0,
-73.876,40.624,2,0,6.39204E-09,0,0
-73.876,40.625,0,0,0,0,
-73.876,40.626,0,0,0,0,
-73.876,40.627,0,0,0,0,
-73.876,40.628,0,0,0,0,
-73.876,40.629,0,0,0,0,
-73.876,40.63,1,0,3.19602E-09,0,0
-73.876,40.631,1,0,3.19602E-09,0,0
-73.876,40.632,0,0,0,0,
-73.876,40.633,1,0,3.19602E-09,0,0
-73.876,40.634,0,0,0,0,
-73.876,40.635,0,0,0,0,
-73.876,40.636,0,0,0,0,
-73.876,40.637,0,0,0,0,
-73.876,40.638,0,0,0,0,
-73.876,40.639,0,0,0,0,
-73.876,40.64,2,0,6.39204E-09,0,0
-73.876,40.641,0,0,0,0,
-73.876,40.642,0,0,0,0,
-73.876,40.643,24,0,7.67045E-08,0,0
-73.876,40.644,13,2,4.15483E-08,1.04609E-06,25.17767586
-73.876,40.645,1,0,3.19602E-09,0,0
-73.876,40.646,0,0,0,0,
-73.876,40.647,0,0,0,0,
-73.876,40.648,0,0,0,0,
-73.876,40.649,0,0,0,0,
-73.876,40.65,0,0,0,0,
-73.876,40.651,1,0,3.19602E-09,0,0
-73.876,40.652,6,0,1.91761E-08,0,0
-73.876,40.653,3,0,9.58806E-09,0,0
-73.876,40.654,0,0,0,0,
-73.876,40.655,0,0,0,0,
-73.876,40.656,0,0,0,0,
-73.876,40.657,40,0,1.27841E-07,0,0
-73.876,40.658,8,0,2.55682E-08,0,0
-73.876,40.659,7,0,2.23722E-08,0,0
-73.876,40.66,2,0,6.39204E-09,0,0
-73.876,40.661,3,0,9.58806E-09,0,0
-73.876,40.662,0,0,0,0,
-73.876,40.663,6,0,1.91761E-08,0,0
-73.876,40.664,1,0,3.19602E-09,0,0
-73.876,40.665,3,0,9.58806E-09,0,0
-73.876,40.666,12,0,3.83523E-08,0,0
-73.876,40.667,36,0,1.15057E-07,0,0
-73.876,40.668,39,0,1.24645E-07,0,0
-73.876,40.669,26,0,8.30966E-08,0,0
-73.876,40.67,27,0,8.62926E-08,0,0
-73.876,40.671,25,0,7.99005E-08,0,0
-73.876,40.672,37,0,1.18253E-07,0,0
-73.876,40.673,23,0,7.35085E-08,0,0
-73.876,40.674,32,0,1.02273E-07,0,0
-73.876,40.675,108,2,3.4517E-07,1.04609E-06,3.030646169
-73.876,40.676,37,0,1.18253E-07,0,0
-73.876,40.677,121,2,3.86719E-07,1.04609E-06,2.705039556
-73.876,40.678,355,0,1.13459E-06,0,0
-73.876,40.679,51,0,1.62997E-07,0,0
-73.876,40.68,71,3,2.26918E-07,1.56913E-06,6.914995483
-73.876,40.681,5,1,1.59801E-08,5.23045E-07,32.73097862
-73.876,40.682,22,1,7.03125E-08,5.23045E-07,7.438858778
-73.876,40.683,56,0,1.78977E-07,0,0
-73.876,40.684,40,0,1.27841E-07,0,0
-73.876,40.685,27,0,8.62926E-08,0,0
-73.876,40.686,34,0,1.08665E-07,0,0
-73.876,40.687,17,0,5.43324E-08,0,0
-73.876,40.688,19,0,6.07244E-08,0,0
-73.876,40.689,26,1,8.30966E-08,5.23045E-07,6.294418966
-73.876,40.69,0,0,0,0,
-73.876,40.691,0,0,0,0,
-73.876,40.692,0,0,0,0,
-73.876,40.693,1,0,3.19602E-09,0,0
-73.876,40.694,2,0,6.39204E-09,0,0
-73.876,40.695,4,1,1.27841E-08,5.23045E-07,40.91372328
-73.876,40.696,0,0,0,0,
-73.876,40.697,3,0,9.58806E-09,0,0
-73.876,40.698,0,0,0,0,
-73.876,40.699,2,0,6.39204E-09,0,0
-73.876,40.7,0,0,0,0,
-73.876,40.701,1,0,3.19602E-09,0,0
-73.876,40.702,38,0,1.21449E-07,0,0
-73.876,40.703,42,0,1.34233E-07,0,0
-73.876,40.704,71,0,2.26918E-07,0,0
-73.876,40.705,52,2,1.66193E-07,1.04609E-06,6.294418966
-73.876,40.706,40,0,1.27841E-07,0,0
-73.876,40.707,17,0,5.43324E-08,0,0
-73.876,40.708,33,11,1.05469E-07,5.75349E-06,54.55163104
-73.876,40.709,114,1,3.64346E-07,5.23045E-07,1.435569238
-73.876,40.71,218,0,6.96733E-07,0,0
-73.876,40.711,65,0,2.07741E-07,0,0
-73.876,40.712,56,0,1.78977E-07,0,0
-73.876,40.713,267,0,8.53338E-07,0,0
-73.876,40.714,47,0,1.50213E-07,0,0
-73.876,40.715,76,0,2.42898E-07,0,0
-73.876,40.716,69,0,2.20525E-07,0,0
-73.876,40.717,91,0,2.90838E-07,0,0
-73.876,40.718,80,0,2.55682E-07,0,0
-73.876,40.719,94,2,3.00426E-07,1.04609E-06,3.482019002
-73.876,40.72,40,0,1.27841E-07,0,0
-73.876,40.721,9,0,2.87642E-08,0,0
-73.876,40.722,80,0,2.55682E-07,0,0
-73.876,40.723,75,0,2.39702E-07,0,0
-73.876,40.724,33,0,1.05469E-07,0,0
-73.876,40.725,56,0,1.78977E-07,0,0
-73.876,40.726,194,0,6.20028E-07,0,0
-73.876,40.727,241,0,7.70241E-07,0,0
-73.876,40.728,274,0,8.7571E-07,0,0
-73.876,40.729,296,4,9.46022E-07,2.09218E-06,2.21155261
-73.876,40.73,358,8,1.14418E-06,4.18436E-06,3.657092583
-73.876,40.731,143,2,4.57031E-07,1.04609E-06,2.288879624
-73.876,40.732,378,3,1.2081E-06,1.56913E-06,1.298848358
-73.876,40.733,266,1,8.50142E-07,5.23045E-07,0.615243959
-73.876,40.734,161,1,5.14559E-07,5.23045E-07,1.016490019
-73.876,40.735,343,9,1.09624E-06,4.7074E-06,4.294151714
-73.876,40.736,2503,33,7.99964E-06,1.72605E-05,2.157655403
-73.876,40.737,533,6,1.70348E-06,3.13827E-06,1.842268966
-73.876,40.738,531,2,1.69709E-06,1.04609E-06,0.616402611
-73.876,40.739,180,0,5.75284E-07,0,0
-73.876,40.74,238,2,7.60653E-07,1.04609E-06,1.375251203
-73.876,40.741,219,0,6.99929E-07,0,0
-73.876,40.742,103,1,3.2919E-07,5.23045E-07,1.588882457
-73.876,40.743,442,2,1.41264E-06,1.04609E-06,0.740519878
-73.876,40.744,207,0,6.61576E-07,0,0
-73.876,40.745,529,2,1.6907E-06,1.04609E-06,0.618733055
-73.876,40.746,550,3,1.75781E-06,1.56913E-06,0.892663053
-73.876,40.747,140,1,4.47443E-07,5.23045E-07,1.168963522
-73.876,40.748,1405,10,4.49041E-06,5.23045E-06,1.16480351
-73.876,40.749,876,8,2.79971E-06,4.18436E-06,1.494565234
-73.876,40.75,125,2,3.99503E-07,1.04609E-06,2.61847829
-73.876,40.751,506,3,1.61719E-06,1.56913E-06,0.970285928
-73.876,40.752,216,1,6.90341E-07,5.23045E-07,0.757661542
-73.876,40.753,660,14,2.10937E-06,7.32262E-06,3.47146743
-73.876,40.754,316,8,1.00994E-06,4.18436E-06,4.143161851
-73.876,40.755,769,3,2.45774E-06,1.56913E-06,0.638445617
-73.876,40.756,779,3,2.4897E-06,1.56913E-06,0.630249909
-73.876,40.757,1178,9,3.76491E-06,4.7074E-06,1.250334497
-73.876,40.758,263,2,8.40554E-07,1.04609E-06,1.244523902
-73.876,40.759,356,5,1.13778E-06,2.61522E-06,2.29852378
-73.876,40.76,181,13,5.7848E-07,6.79958E-06,11.75421884
-73.876,40.761,145,3,4.63423E-07,1.56913E-06,3.385963306
-73.876,40.762,139,0,4.44247E-07,0,0
-73.876,40.763,622,9,1.98793E-06,4.7074E-06,2.367996846
-73.876,40.764,409,7,1.30717E-06,3.66131E-06,2.800939491
-73.876,40.765,262,2,8.37358E-07,1.04609E-06,1.249273993
-73.876,40.766,654,12,2.0902E-06,6.27653E-06,3.002842075
-73.876,40.767,543,16,1.73544E-06,8.36871E-06,4.822243627
-73.876,40.768,2471,20,7.89737E-06,1.04609E-05,1.324604558
-73.876,40.769,4306,22,1.37621E-05,1.1507E-05,0.836137401
-73.876,40.77,3476,36,1.11094E-05,1.88296E-05,1.694929848
-73.876,40.771,3215,23,1.02752E-05,1.203E-05,1.170781506
-73.876,40.772,3098,71,9.90127E-06,3.71362E-05,3.750644742
-73.876,40.773,8726,318,2.78885E-05,0.000166328,5.964044924
-73.876,40.774,7289,158,2.32958E-05,8.2641E-05,3.5474651
-73.876,40.775,29,0,9.26846E-08,0,0
-73.876,40.776,11,0,3.51562E-08,0,0
-73.876,40.777,5,0,1.59801E-08,0,0
-73.876,40.778,2,0,6.39204E-09,0,0
-73.876,40.779,3,0,9.58806E-09,0,0
-73.876,40.78,0,0,0,0,
-73.876,40.781,8,0,2.55682E-08,0,0
-73.876,40.782,1,0,3.19602E-09,0,0
-73.876,40.783,1,0,3.19602E-09,0,0
-73.876,40.784,0,0,0,0,
-73.876,40.785,3,0,9.58806E-09,0,0
-73.876,40.786,2,0,6.39204E-09,0,0
-73.876,40.787,0,0,0,0,
-73.876,40.788,0,0,0,0,
-73.876,40.789,0,0,0,0,
-73.876,40.79,3,0,9.58806E-09,0,0
-73.876,40.791,0,0,0,0,
-73.876,40.792,1,0,3.19602E-09,0,0
-73.876,40.793,0,0,0,0,
-73.876,40.794,0,0,0,0,
-73.876,40.795,0,0,0,0,
-73.876,40.796,0,0,0,0,
-73.876,40.797,0,0,0,0,
-73.876,40.798,1,0,3.19602E-09,0,0
-73.876,40.799,0,0,0,0,
-73.876,40.8,0,0,0,0,
-73.876,40.801,0,0,0,0,
-73.876,40.802,4,0,1.27841E-08,0,0
-73.876,40.803,37,0,1.18253E-07,0,0
-73.876,40.804,7,0,2.23722E-08,0,0
-73.876,40.805,1,0,3.19602E-09,0,0
-73.876,40.806,6,0,1.91761E-08,0,0
-73.876,40.807,3,0,9.58806E-09,0,0
-73.876,40.808,1,0,3.19602E-09,0,0
-73.876,40.809,0,0,0,0,
-73.876,40.81,13,0,4.15483E-08,0,0
-73.876,40.811,1,0,3.19602E-09,0,0
-73.876,40.812,1,0,3.19602E-09,0,0
-73.876,40.813,1,0,3.19602E-09,0,0
-73.876,40.814,0,0,0,0,
-73.876,40.815,0,0,0,0,
-73.876,40.816,0,0,0,0,
-73.876,40.817,0,0,0,0,
-73.876,40.818,0,0,0,0,
-73.876,40.819,1,0,3.19602E-09,0,0
-73.876,40.82,432,2,1.38068E-06,1.04609E-06,0.757661542
-73.876,40.821,215,16,6.87145E-07,8.36871E-06,12.17896879
-73.876,40.822,60,3,1.91761E-07,1.56913E-06,8.182744655
-73.876,40.823,2,0,6.39204E-09,0,0
-73.876,40.824,94,1,3.00426E-07,5.23045E-07,1.741009501
-73.876,40.825,123,0,3.93111E-07,0,0
-73.876,40.826,159,2,5.08167E-07,1.04609E-06,2.058552115
-73.876,40.827,141,6,4.50639E-07,3.13827E-06,6.964038005
-73.876,40.828,73,0,2.3331E-07,0,0
-73.876,40.829,218,1,6.96733E-07,5.23045E-07,0.750710519
-73.876,40.83,168,0,5.36932E-07,0,0
-73.876,40.831,181,0,5.7848E-07,0,0
-73.876,40.832,234,1,7.47869E-07,5.23045E-07,0.699379885
-73.876,40.833,120,0,3.83523E-07,0,0
-73.876,40.834,122,3,3.89915E-07,1.56913E-06,4.02430065
-73.876,40.835,0,0,0,0,
-73.876,40.836,47,0,1.50213E-07,0,0
-73.876,40.837,9,3,2.87642E-08,1.56913E-06,54.55163104
-73.876,40.838,55,0,1.75781E-07,0,0
-73.876,40.839,44,0,1.40625E-07,0,0
-73.876,40.84,101,2,3.22798E-07,1.04609E-06,3.240690953
-73.876,40.841,49,0,1.56605E-07,0,0
-73.876,40.842,51,0,1.62997E-07,0,0
-73.876,40.843,2,0,6.39204E-09,0,0
-73.876,40.844,0,0,0,0,
-73.876,40.845,0,0,0,0,
-73.876,40.846,1,0,3.19602E-09,0,0
-73.876,40.847,0,0,0,0,
-73.876,40.848,0,0,0,0,
-73.876,40.849,0,0,0,0,
-73.876,40.85,3,0,9.58806E-09,0,0
-73.876,40.851,2,0,6.39204E-09,0,0
-73.876,40.852,1,0,3.19602E-09,0,0
-73.876,40.853,1,0,3.19602E-09,0,0
-73.876,40.854,0,0,0,0,
-73.876,40.855,6,0,1.91761E-08,0,0
-73.876,40.856,5,0,1.59801E-08,0,0
-73.876,40.857,2,0,6.39204E-09,0,0
-73.876,40.858,1,0,3.19602E-09,0,0
-73.876,40.859,7,0,2.23722E-08,0,0
-73.876,40.86,22,0,7.03125E-08,0,0
-73.876,40.861,0,0,0,0,
-73.876,40.862,1,0,3.19602E-09,0,0
-73.876,40.863,0,0,0,0,
-73.876,40.864,0,0,0,0,
-73.876,40.865,1,0,3.19602E-09,0,0
-73.876,40.866,1,0,3.19602E-09,0,0
-73.876,40.867,1,0,3.19602E-09,0,0
-73.876,40.868,9,0,2.87642E-08,0,0
-73.876,40.869,1,0,3.19602E-09,0,0
-73.876,40.87,1,0,3.19602E-09,0,0
-73.876,40.871,18,0,5.75284E-08,0,0
-73.876,40.872,18,2,5.75284E-08,1.04609E-06,18.18387701
-73.876,40.873,148,2,4.73011E-07,1.04609E-06,2.21155261
-73.876,40.874,131,1,4.18679E-07,5.23045E-07,1.249273993
-73.876,40.875,378,2,1.2081E-06,1.04609E-06,0.865898905
-73.876,40.876,133,0,4.25071E-07,0,0
-73.876,40.877,128,0,4.09091E-07,0,0
-73.876,40.878,2,0,6.39204E-09,0,0
-73.876,40.879,34,0,1.08665E-07,0,0
-73.876,40.88,148,10,4.73011E-07,5.23045E-06,11.05776305
-73.876,40.881,83,0,2.6527E-07,0,0
-73.876,40.882,50,0,1.59801E-07,0,0
-73.876,40.883,0,0,0,0,
-73.876,40.884,0,0,0,0,
-73.876,40.885,0,0,0,0,
-73.876,40.886,2,2,6.39204E-09,1.04609E-06,163.6548931
-73.876,40.887,0,0,0,0,
-73.876,40.888,0,0,0,0,
-73.876,40.889,0,0,0,0,
-73.876,40.89,0,0,0,0,
-73.876,40.891,0,0,0,0,
-73.876,40.892,0,0,0,0,
-73.876,40.893,0,0,0,0,
-73.876,40.894,0,0,0,0,
-73.876,40.895,1,0,3.19602E-09,0,0
-73.876,40.896,138,6,4.41051E-07,3.13827E-06,7.115430135
-73.876,40.897,93,2,2.9723E-07,1.04609E-06,3.519460067
-73.876,40.898,35,0,1.11861E-07,0,0
-73.876,40.899,0,0,0,0,
-73.875,40.6,0,0,0,0,
-73.875,40.601,0,0,0,0,
-73.875,40.602,0,0,0,0,
-73.875,40.603,0,0,0,0,
-73.875,40.604,0,0,0,0,
-73.875,40.605,0,0,0,0,
-73.875,40.606,0,0,0,0,
-73.875,40.607,0,0,0,0,
-73.875,40.608,0,0,0,0,
-73.875,40.609,1,0,3.19602E-09,0,0
-73.875,40.61,0,0,0,0,
-73.875,40.611,0,0,0,0,
-73.875,40.612,0,0,0,0,
-73.875,40.613,0,0,0,0,
-73.875,40.614,0,0,0,0,
-73.875,40.615,0,0,0,0,
-73.875,40.616,0,0,0,0,
-73.875,40.617,0,0,0,0,
-73.875,40.618,0,0,0,0,
-73.875,40.619,0,0,0,0,
-73.875,40.62,0,0,0,0,
-73.875,40.621,0,0,0,0,
-73.875,40.622,0,0,0,0,
-73.875,40.623,0,0,0,0,
-73.875,40.624,1,0,3.19602E-09,0,0
-73.875,40.625,0,0,0,0,
-73.875,40.626,0,0,0,0,
-73.875,40.627,0,0,0,0,
-73.875,40.628,0,0,0,0,
-73.875,40.629,0,0,0,0,
-73.875,40.63,2,0,6.39204E-09,0,0
-73.875,40.631,0,0,0,0,
-73.875,40.632,0,0,0,0,
-73.875,40.633,0,0,0,0,
-73.875,40.634,0,0,0,0,
-73.875,40.635,1,0,3.19602E-09,0,0
-73.875,40.636,0,0,0,0,
-73.875,40.637,1,0,3.19602E-09,0,0
-73.875,40.638,0,0,0,0,
-73.875,40.639,0,0,0,0,
-73.875,40.64,0,0,0,0,
-73.875,40.641,0,0,0,0,
-73.875,40.642,0,0,0,0,
-73.875,40.643,0,0,0,0,
-73.875,40.644,2,0,6.39204E-09,0,0
-73.875,40.645,18,0,5.75284E-08,0,0
-73.875,40.646,5,2,1.59801E-08,1.04609E-06,65.46195724
-73.875,40.647,0,0,0,0,
-73.875,40.648,0,0,0,0,
-73.875,40.649,0,0,0,0,
-73.875,40.65,3,0,9.58806E-09,0,0
-73.875,40.651,1,0,3.19602E-09,0,0
-73.875,40.652,27,0,8.62926E-08,0,0
-73.875,40.653,7,0,2.23722E-08,0,0
-73.875,40.654,0,0,0,0,
-73.875,40.655,0,0,0,0,
-73.875,40.656,0,0,0,0,
-73.875,40.657,10,0,3.19602E-08,0,0
-73.875,40.658,33,0,1.05469E-07,0,0
-73.875,40.659,1,0,3.19602E-09,0,0
-73.875,40.66,6,0,1.91761E-08,0,0
-73.875,40.661,3,0,9.58806E-09,0,0
-73.875,40.662,3,0,9.58806E-09,0,0
-73.875,40.663,1,0,3.19602E-09,0,0
-73.875,40.664,4,0,1.27841E-08,0,0
-73.875,40.665,17,0,5.43324E-08,0,0
-73.875,40.666,10,0,3.19602E-08,0,0
-73.875,40.667,11,0,3.51562E-08,0,0
-73.875,40.668,41,0,1.31037E-07,0,0
-73.875,40.669,15,0,4.79403E-08,0,0
-73.875,40.67,15,0,4.79403E-08,0,0
-73.875,40.671,24,0,7.67045E-08,0,0
-73.875,40.672,86,0,2.74858E-07,0,0
